ZIP,Diesel,Electric,Flex_Fuel,Gasoline,Gasoline_Hybrid,Hydrogen,Natural_Gas,PHEV,Propane,Total_Cars,Total_EV,EV_perc,Median_Household_Income,Latino_perc,White_perc,Asian_perc,Black_perc,BachOrHigher_perc,Total_Population,Zillow_Home_Value_Index,Gini,RenterShare,SingleFamilyShare,MultiUnitShare,ZeroVehicleShare,PovertyShare,CES_Score_ZIP,PollutionBurden_ZIP,Traffic_ZIP,County
95825,226,150,783,18122,1303,14,1,186,0,20785,350,1.68,50560.0,27.1,37.7,12.5,13.8,32.6,37522,395766.97,0.4506,0.7653238841228397,0.3223288242655384,0.6742744770871819,0.0928136267561855,0.29454201567144017,33.18359329005614,4.570644053871371,799.2919957955338,Sacramento 
91762,657,478,1934,43997,1383,11,34,333,0,48827,822,1.68,69103.0,70.4,15.9,7.2,3.9,18.6,61690,618914.48,0.4093,0.4599711303575394,0.6737001937274203,0.2995968375307608,0.0335887186320231,0.13263020194587524,45.050553942034604,6.531719929228163,1270.1426109372203,San Bernardino
91978,179,85,400,7335,296,0,2,55,0,8352,140,1.68,82885.0,31.7,39.8,6.2,15.2,26.4,10979,731722.53,0.4163,0.35843373493975905,0.5060597103162873,0.29470883830919303,0.0213855421686747,0.17637392733248128,16.933339391961308,3.655986804720618,897.1422817230597,San Diego
91901,853,135,793,12086,592,2,3,107,0,14571,244,1.68,105679.0,15.7,75.8,2.9,1.0,33.5,18367,874821.78,0.4253,0.2632662759385395,0.7895615232893339,0.15020482476103778,0.02692856011405037,0.08827404479578392,6.730698935587118,3.148744444225059,399.00238664396403,San Diego
93723,298,104,477,8262,273,0,0,54,0,9468,158,1.67,94564.0,44.2,21.6,23.6,4.9,27.2,13109,491628.73,0.3919,0.18621114188981225,0.9561870929544108,0.020130254588513915,0.02585410895660203,0.12235545711448866,43.055914405697656,6.358289656796697,627.5773545957861,Fresno 
90602,133,144,590,15769,558,3,7,142,0,17346,289,1.67,55328.0,73.3,18.3,2.7,1.7,17.7,25907,763723.84,0.446,0.6233814741035857,0.544932392006701,0.4492042599018787,0.09561752988047809,0.14963016854613798,42.03016580999276,6.733128441303787,1129.0847392449696,Los Angeles
92352,154,39,189,3915,112,0,0,35,0,4444,74,1.67,97034.0,15.4,76.1,1.5,0.1,43.9,5382,674512.99,0.4433,0.15190499752597725,0.9325501036627505,0.0580511402902557,0.010885700148441365,0.07627277850835995,14.0462715721978,3.37060667233814,135.1866262,San Bernardino
92561,87,13,64,1229,39,0,0,11,0,1443,24,1.66,62115.0,8.7,82.1,0.9,0.2,30.8,1646,543997.4,0.5746,0.11671469740634005,0.9149908592321755,0.004570383912248629,0.08645533141210375,0.2667071688942892,25.571126214799225,4.466472512084839,171.89792663589742,Riverside 
95822,441,330,1689,29335,1420,3,1,222,3,33444,555,1.66,67323.0,33.7,26.9,16.1,15.3,26.2,46375,412281.93,0.4176,0.39967569515344425,0.8341639456951366,0.16251360485765023,0.05753408203711489,0.1297978700282547,29.221206666290566,4.086315324491566,693.6515797973225,Sacramento 
92503,1141,636,2912,61725,1870,12,48,491,0,68835,1139,1.66,80594.0,62.4,24.2,6.8,3.6,18.4,90256,569605.17,0.4188,0.3314569808529871,0.7849573328041278,0.17122444929549513,0.038294025803270605,0.1098565043519172,36.929176551756846,6.198267051270617,1087.1791215493283,Riverside 
95694,511,75,536,7339,323,0,1,71,0,8856,146,1.65,87371.0,49.6,47.3,1.7,0.6,25.7,9858,577406.55,0.4675,0.3855713852682631,0.8157596371882087,0.13010204081632654,0.05425886632312822,0.09119496855345911,22.4090279920143,5.10501392156123,166.4936235,Yolo 
95975,130,16,63,1423,57,0,0,12,0,1701,28,1.65,57500.0,2.9,91.5,0.6,0.0,23.2,1661,539455.28,0.4476,0.1780821917808219,0.7871825876662636,0.0,0.056164383561643834,0.22456351595424442,8.95749277386274,2.70620567354985,0.0,Nevada 
95356,620,286,1782,23166,938,0,0,157,0,26949,443,1.64,81825.0,31.3,51.4,8.8,2.0,27.6,33055,488062.79,0.4486,0.34227649523130405,0.7755925798694606,0.17657162487117828,0.026205544166146715,0.08708096093535914,27.637029107396838,5.898050655613422,857.809236718622,Stanislaus 
94806,510,380,1529,41330,2406,6,13,378,0,46552,764,1.64,74867.0,50.8,11.7,18.7,13.2,22.8,65072,585450.69,0.3959,0.5212457631281623,0.6208757685267753,0.35124606936687475,0.06798644201011937,0.10053348769536445,40.4591879249845,5.5165269532433605,984.0369363132887,Contra Costa
93536,1560,417,2174,46210,1756,3,9,442,0,52571,862,1.64,89987.0,35.2,41.8,5.4,11.9,24.8,73417,505331.4,0.4251,0.3217299578059072,0.8279826911188956,0.14778487533484444,0.038326300984528834,0.1140007907569301,18.056962312914656,3.6453892150203226,422.2815102541198,Los Angeles
90249,195,202,716,19073,818,10,7,134,0,21155,346,1.64,69670.0,42.0,13.3,14.2,25.5,24.9,25929,742403.41,0.4361,0.4281204194384936,0.6458901866608449,0.31546774369610303,0.050851279738414704,0.10529798746545214,50.28465129782622,7.593713789882043,936.3429025397305,Los Angeles
92397,199,35,183,3876,151,0,0,38,0,4482,73,1.63,66591.0,17.3,76.3,3.5,0.0,36.2,5215,433054.8,0.532,0.22546419098143236,0.9694581280788177,0.007881773399014778,0.022104332449160036,0.14778420038535645,12.6286969691289,2.74871438221978,120.8847694,San Bernardino
92802,191,249,986,25559,815,9,10,197,0,28016,455,1.62,70622.0,68.1,15.0,12.8,2.0,18.4,42911,784540.17,0.4114,0.6452368993805457,0.39713448903665005,0.563682419061189,0.07207433450527373,0.1593554162936437,39.139423134842296,6.12578435215458,1403.589096627745,Orange 
95843,935,267,1293,29277,1891,16,1,267,0,33947,550,1.62,85787.0,16.6,56.7,12.2,8.6,23.6,48191,482296.05,0.3817,0.32010652463382155,0.8395167115371988,0.15674042944382427,0.021571238348868177,0.10291088408480889,15.996615704354793,3.081693891710768,748.3849145926134,Sacramento 
95687,1480,436,2176,43072,1807,3,32,354,0,49360,793,1.61,95153.0,24.7,46.5,8.5,11.9,22.2,69825,559525.88,0.3863,0.36099714591509097,0.738380207231973,0.22199196447451894,0.037415269354263286,0.0657601462405593,13.840261972983624,3.326866741423326,918.2223820723752,Solano 
92804,417,477,1740,53669,2184,29,15,439,0,58970,945,1.6,70649.0,47.1,20.0,24.9,3.3,22.1,86503,779963.65,0.442,0.5743919303668754,0.4784316806788717,0.5023571933684293,0.07162612869112503,0.15478199303793735,32.89102092033393,5.876013306746151,916.1738410801833,Orange 
95833,345,215,1098,23989,1055,10,2,206,0,26920,431,1.6,74677.0,38.2,27.7,11.7,13.3,32.8,40853,434981.53,0.4216,0.5311898344243358,0.6104368184338611,0.385804941161974,0.04171479912719805,0.11065765212046712,31.33936940217607,4.777784934736749,1523.6032947951896,Sacramento 
90680,180,193,670,19990,740,15,5,142,0,21935,350,1.6,71473.0,49.6,17.8,27.4,1.7,22.7,30500,663721.3,0.5039,0.5064652943001966,0.4727491719361638,0.41413228947104286,0.0763421950967208,0.1420593483576763,41.724583353618655,6.9999701760519635,1535.1526277616442,Orange 
94060,94,14,67,1199,60,0,0,9,0,1443,23,1.59,100288.0,46.5,45.6,1.7,0.0,42.4,1293,1121082.29,0.5487,0.4986376021798365,0.9025875190258752,0.0974124809741248,0.01634877384196185,0.30162412993039445,10.5243567836217,4.9862984887144,99.08833434,San Mateo
92555,540,261,1321,29143,961,4,17,252,0,32499,517,1.59,98162.0,50.0,18.8,7.2,20.5,22.5,45694,566651.21,0.3569,0.23945010006090664,0.9106276150627615,0.0806694560669456,0.010267119115983643,0.08784676354029063,25.522672224844534,4.287443423626717,789.0354125390081,Riverside 
93314,1572,259,1684,22151,783,1,2,163,0,26615,423,1.59,118504.0,27.0,58.5,7.0,2.3,35.0,33134,535861.07,0.4232,0.17182097579715713,0.9179322964318389,0.050228728270814274,0.017287744909719554,0.09101930712575394,13.221281986087005,5.33974067292222,451.3554511175097,Kern 
92595,910,228,1327,24113,907,2,8,210,0,27705,440,1.59,83799.0,38.5,44.9,6.0,2.7,17.4,34611,597896.42,0.4143,0.24470153606844255,0.7229489814987853,0.08746028779667352,0.04170717480069998,0.09124087591240876,21.784418250171807,4.09045492515949,1606.869257972951,Riverside 
91731,122,150,730,17920,751,12,14,152,0,19851,314,1.58,52758.0,65.2,4.6,28.0,0.2,13.9,28244,670030.17,0.4159,0.6309283551967709,0.5578596114884996,0.3973304731259683,0.13092835519677093,0.18539707512425357,58.645173059599976,8.461592977162569,1580.7390441639843,Los Angeles
93271,121,16,79,1616,115,0,0,15,0,1962,31,1.58,73674.0,9.8,78.6,5.8,2.2,51.7,2401,477226.6,0.3918,0.31672297297297297,0.9625738673670388,0.030203545633617858,0.01097972972972973,0.044148271553519365,21.6663002424148,4.8635777937439,71.17299675,Tulare 
92027,802,369,1695,38739,1410,4,6,311,0,43336,684,1.58,74690.0,56.4,33.0,5.6,1.8,20.5,56878,697212.22,0.4209,0.39506458900538727,0.6444369407394901,0.25189937531656253,0.06400973179632741,0.10882113389284323,18.803298063897515,4.015202889475968,541.1470688235304,San Diego
93433,280,83,495,8926,433,0,1,79,0,10297,162,1.57,77637.0,32.0,61.1,1.9,1.9,33.7,12846,706235.15,0.4188,0.459640813104401,0.7319465584305767,0.23338406900050734,0.012236037102822183,0.0941983780411728,16.849185810418806,4.449921146399351,852.6852127222016,San Luis Obispo
95503,1301,121,941,16535,718,0,0,190,0,19806,311,1.57,62463.0,8.7,77.9,3.8,0.5,31.3,23878,399330.73,0.4599,0.2864011706909167,0.8149914171275987,0.09975205035285142,0.07651301348385074,0.1836760599136837,15.725141443219718,2.9794368241850266,580.9811766545376,Humboldt 
90302,112,152,626,17035,742,11,7,132,0,18817,295,1.57,62794.0,44.8,7.1,2.5,40.7,28.0,29278,648381.38,0.4234,0.6847742922723795,0.3146567057986482,0.6796513696193526,0.07804131599081866,0.13553503381509835,47.62999306191045,5.991003128079307,1059.7218149855976,Los Angeles
95467,333,41,274,4711,226,0,1,47,0,5633,88,1.56,77115.0,10.6,84.1,0.8,0.7,27.4,6109,383138.94,0.4032,0.25980392156862747,0.9951475940153659,0.004852405984634048,0.008021390374331552,0.07166556071665561,,,,
91722,268,198,914,25164,861,12,5,220,0,27642,430,1.56,86583.0,64.2,15.4,14.4,2.7,22.9,35714,672563.11,0.3697,0.3110163743823273,0.7738307245290093,0.18783391133189614,0.03778703613990892,0.06551151866332874,29.416068826045805,5.707197085197357,735.1228358545815,Los Angeles
92501,267,125,865,14009,463,3,9,118,0,15859,246,1.55,71980.0,63.1,25.2,4.5,4.7,19.4,21610,510264.04,0.4196,0.5629381286193234,0.6540084388185654,0.3206751054852321,0.055928070710149345,0.12272045663425725,58.67609521004003,8.085332030431431,1692.707911344777,Riverside 
96069,97,8,39,600,26,0,0,4,0,774,12,1.55,68393.0,26.8,69.2,1.2,0.0,16.0,1112,339339.86,0.3979,0.08278867102396514,0.7940074906367042,0.0,0.015250544662309368,0.3133514986376022,,,,
96145,308,50,198,3728,89,0,0,18,0,4391,68,1.55,117150.0,6.6,85.4,4.1,1.8,56.9,2671,1141623.26,0.4237,0.2549697493517718,0.740909090909091,0.256198347107438,0.006914433880726016,0.04118307749906402,3.5613108474534725,2.834469556323428,407.4834123572036,Placer 
95942,123,12,50,1174,59,0,0,10,0,1428,22,1.54,136595.0,8.1,87.9,0.0,0.0,29.4,1892,375531.51,0.556,0.08342989571263036,0.8676081200353045,0.06354810238305383,0.0,0.05813953488372093,9.99386393151435,4.35983195676994,243.9391716,Butte 
91345,183,129,493,13731,550,10,3,94,0,15193,233,1.53,85659.0,67.2,17.5,10.3,1.2,21.9,18752,749348.1,0.4233,0.26284875183553597,0.7797969000534474,0.15143417067521825,0.041483113069016156,0.08472102076124567,35.08692316595386,5.733951629741754,2129.9703058261484,Los Angeles
90604,356,223,1125,26634,857,8,15,220,0,29438,451,1.53,88342.0,68.3,21.3,6.9,0.4,21.8,39926,733136.25,0.3857,0.3385111620405738,0.7448837018163886,0.24862332538834553,0.0368389780154486,0.06337762817453339,29.48894814244055,5.400886442148829,782.188694594931,Los Angeles
94801,267,197,986,20980,990,4,2,160,0,23586,361,1.53,72456.0,64.8,11.2,6.1,14.0,18.8,33178,518801.03,0.457,0.5204913905951062,0.683459899981478,0.30950175958510834,0.10744134528244889,0.17046691665658642,51.21759936782858,6.425771264966507,595.2683643438115,Contra Costa
92252,159,48,303,5125,206,2,5,40,0,5888,90,1.53,49032.0,22.4,70.8,0.9,1.5,20.6,8797,416998.29,0.4688,0.4078398665554629,0.8671019781063952,0.10524294219320146,0.07589658048373644,0.1982598607888631,17.96622644372638,2.7222151155429004,389.4033155275045,San Bernardino
95425,651,94,491,10386,407,0,0,91,0,12120,185,1.53,93039.0,28.4,65.5,1.7,0.3,29.5,11337,622217.61,0.465,0.3214830970556161,0.8282742517512206,0.13967310549777118,0.03969465648854962,0.08342208022719205,19.497865649994342,4.282740550321575,231.22836040293734,Sonoma 
91732,248,283,1037,38001,1357,19,13,324,0,41282,626,1.52,58883.0,64.8,3.4,30.2,0.6,13.9,59749,670491.87,0.4237,0.5664482306684142,0.6842711734203957,0.26221112604826835,0.06422018348623854,0.1708221195348601,53.62091591017477,7.627139329688676,1457.745344658745,Los Angeles
94590,387,200,1242,24659,1221,4,7,219,0,27939,423,1.51,60105.0,34.5,28.3,9.8,20.8,24.2,38012,476130.51,0.4554,0.5794275961664698,0.5424017520379608,0.4193332522204648,0.1062754365235657,0.17107550752935513,42.0111792726215,5.202889477175975,821.8311936989787,Solano 
93225,191,24,162,3546,138,0,0,38,0,4099,62,1.51,51595.0,15.2,80.7,0.5,0.0,21.0,5483,314080.15,0.4859,0.3127775037000493,0.8485095957533687,0.0032666394446712946,0.04242723236309817,0.2048611111111111,18.276806949952565,4.050721788317964,453.33187324778817,Kern 
91342,1117,575,2803,65722,2585,28,21,504,0,73355,1107,1.51,84312.0,75.2,12.9,6.5,3.5,19.5,92764,719225.5,0.3994,0.32472875408381396,0.7267991880194569,0.1988586311233674,0.03888194248376558,0.1249890562073192,35.41784694624596,5.876705432705992,1346.2552804275042,Los Angeles
95212,384,223,856,20317,839,2,1,118,0,22740,343,1.51,98917.0,20.9,24.3,41.7,8.0,29.1,28561,527461.55,0.3984,0.28591712921130763,0.8947839427256457,0.04091025313219126,0.028527171808441977,0.08468846742340676,36.1243566778165,5.71170195050001,994.6430924999999,San Joaquin
95841,375,81,727,12252,734,12,1,122,0,14304,215,1.5,58384.0,20.7,58.2,8.7,8.3,24.6,20892,411908.36,0.4155,0.6196960486322188,0.5121643332568281,0.4695891668579298,0.08231003039513678,0.15989003038634061,35.97809612515782,5.473743961736924,2121.907314168912,Sacramento 
92801,379,316,1734,39701,1384,23,16,319,0,43872,658,1.5,71309.0,59.1,16.4,18.1,3.9,20.4,65662,732523.22,0.4176,0.63022351797862,0.35986123864911745,0.5812162024283236,0.06705539358600583,0.16122345570961352,48.31552914838055,7.546527363563734,3045.425561288181,Orange 
90018,176,263,774,28235,1245,10,10,190,0,30903,463,1.5,55275.0,56.9,7.5,5.2,27.1,23.0,51388,833507.15,0.4697,0.6768329876784189,0.4754729806276198,0.5210717117933613,0.14096620714895694,0.21284363837303388,47.700996186008965,6.0913023030901385,2235.4751966427484,Los Angeles
96062,135,5,52,772,35,0,0,10,0,1009,15,1.49,89286.0,6.4,86.5,0.0,0.0,19.3,1006,500805.45,0.4229,0.20243902439024392,0.8808988764044944,0.0,0.00975609756097561,0.07507507507507508,,,,
95376,839,341,2088,37069,1518,5,4,280,0,42144,626,1.49,90735.0,48.9,28.0,12.5,4.8,17.9,55314,591463.26,0.3832,0.4173204767323471,0.8249058789458442,0.15412684622067768,0.04054620590525244,0.11868188135469242,29.80999639947997,4.88209916067914,988.2716708761403,San Joaquin
92058,395,188,1052,21054,934,0,5,164,0,23792,352,1.48,61636.0,39.9,42.1,5.0,6.9,25.8,47286,680611.54,0.396,0.7390324625026407,0.6317849686847599,0.2922103340292276,0.03302584325047532,0.13298514391829155,24.88750663711037,4.846544597083534,1194.6293948492028,San Diego
92704,433,506,1991,55383,1703,32,16,355,0,60419,893,1.48,80902.0,69.4,9.5,19.3,0.8,20.0,79641,725826.41,0.395,0.4860814792238139,0.5584248540615415,0.36326308499060056,0.047648074773951034,0.11140697366262414,33.72280093079055,5.670887783462162,1112.9616007896907,Orange 
95662,1139,191,1241,22966,1019,6,0,198,0,26760,395,1.48,86535.0,13.6,74.8,2.5,1.3,31.0,33099,519584.17,0.383,0.2608286989895825,0.8126913027248973,0.15617767823814857,0.050285893318712305,0.08530675688031453,11.121323395122403,2.9032615232265333,594.024553424887,Sacramento 
93704,260,159,860,17135,780,0,0,126,0,19320,285,1.48,63490.0,42.2,44.1,4.4,4.4,30.8,29184,351665.21,0.4676,0.47564270152505445,0.6885652821446302,0.29803077941419825,0.0815686274509804,0.18318235253440288,30.729802480391243,5.355611967677969,741.7468754084599,Fresno 
93036,581,325,1294,31993,1137,2,7,196,0,35535,523,1.47,85037.0,69.4,18.7,6.1,2.1,22.9,46594,694962.33,0.3736,0.46587800369685767,0.6406457474316863,0.31833112027395344,0.030683918669131238,0.10782814687197158,28.602917992005782,5.3342781644963235,1378.8365290232805,Ventura 
91605,423,316,1301,35772,1675,8,3,259,0,39757,583,1.47,56403.0,61.3,27.0,7.5,2.4,20.2,52661,768936.57,0.4727,0.625797350343474,0.47134199134199134,0.516017316017316,0.07384690873405299,0.17177209373564098,58.90978080938908,7.651442608021196,1526.4076480436534,Los Angeles
92320,341,68,441,7712,310,0,3,63,0,8938,131,1.47,67835.0,30.5,59.1,4.3,1.9,25.6,10053,527217.73,0.4297,0.1275663837941418,0.6503083247687564,0.019270298047276466,0.026006022447303587,0.08875562218890555,20.954524889339595,4.787216417776147,1103.1061087314818,Riverside 
95242,790,184,1209,19026,716,1,0,138,0,22064,323,1.46,80726.0,25.6,61.0,7.0,2.3,28.8,27448,542009.68,0.4558,0.3563332670511036,0.771273557966876,0.18846373500856653,0.0376814476038974,0.07071593027080364,18.12117043698744,4.247590713181859,455.55735468523454,San Joaquin
95382,657,241,1390,23889,811,0,0,156,0,27144,397,1.46,80571.0,30.3,53.6,7.8,3.5,32.7,37296,478725.58,0.4341,0.36753528773072747,0.7541682242990654,0.23072897196261682,0.04017372421281216,0.102885718970323,27.00173481197339,5.020992517154208,610.7733889820449,Stanislaus 
95363,648,172,1343,19861,744,1,4,162,3,22938,335,1.46,83458.0,65.9,23.6,2.8,3.3,15.6,29364,483524.36,0.3813,0.2921489682939104,0.936865445209476,0.031859026724238536,0.038374433819828885,0.0693072678972822,35.36096054439295,5.825689833205006,230.8184812580021,Stanislaus 
92518,29,6,58,688,39,0,0,6,0,826,12,1.45,85435.0,26.7,41.6,12.0,3.7,36.5,1103,,0.3749,0.9836065573770492,0.6567796610169492,0.3432203389830508,0.18442622950819673,0.20186335403726707,66.154741169576,7.77052894060271,1701.370963,Riverside 
90057,37,131,384,16739,836,5,5,129,0,18266,265,1.45,43796.0,67.1,7.0,18.4,5.5,24.1,47604,549913.72,0.4454,0.9694976424704581,0.05389188594076847,0.9461081140592316,0.36026544036323416,0.2820211012904745,48.73293596699064,6.3889496422422525,952.1227501034119,Los Angeles
95211,0,1,5,62,1,0,0,0,0,69,1,1.45,,14.9,58.0,20.3,2.5,86.8,2304,,,,,,,,,,,
95415,119,12,59,1346,42,1,0,10,0,1589,23,1.45,44076.0,46.4,44.5,5.0,2.7,24.4,1380,,0.5432,0.47344110854503463,0.9269406392694064,0.0319634703196347,0.020785219399538105,0.11700581395348837,,,,
93553,84,5,65,1317,34,0,0,17,0,1522,22,1.45,59805.0,16.7,74.4,0.9,0.5,35.7,1056,398936.63,0.3894,0.09869646182495345,0.7580128205128205,0.030448717948717948,0.0595903165735568,0.0946969696969697,,,,
91766,414,378,1876,47054,1435,15,22,352,0,51546,745,1.45,67756.0,73.1,7.4,12.6,5.1,18.0,71380,591596.77,0.421,0.4787289641475907,0.6904319903667654,0.2522201595504491,0.06370858158252325,0.15983194941507645,49.923737835253014,6.702742322327304,1147.3946885301564,Los Angeles
90260,163,183,784,21387,952,10,8,148,0,23635,341,1.44,76236.0,62.8,15.7,11.8,7.1,22.2,33794,746591.39,0.3761,0.5522809065266024,0.7318907875185735,0.2595653789004458,0.03404338099406672,0.08901855176540993,44.159121366322154,6.566267822188884,2149.3081797585846,Los Angeles
95437,847,71,650,11321,504,0,0,124,1,13518,195,1.44,54221.0,21.1,70.3,1.2,0.5,24.4,15903,503761.35,0.4396,0.38676607642124883,0.7914966434118731,0.14492562853758062,0.09940975458216837,0.14057589944205734,21.786143048775873,3.3275966817507228,512.3500388963073,Mendocino 
94565,933,601,3091,66703,2777,8,9,466,1,74589,1075,1.44,83703.0,48.8,17.5,15.6,12.8,19.6,100700,559358.26,0.4211,0.41861661977629866,0.7486232481450948,0.20178070898598516,0.053626569683661564,0.10914377381191097,41.630545823826104,5.382131259799755,958.3492695137813,Contra Costa
93453,269,24,153,2086,99,0,2,14,0,2647,38,1.44,68029.0,15.5,77.0,0.0,4.2,40.1,2449,664705.28,0.4957,0.3723051409618574,0.6638115631691649,0.03854389721627409,0.20066334991708126,0.10534912209064924,8.28798877362407,4.71473435933694,190.51569,San Luis Obispo
90247,177,252,1039,30591,1484,19,13,214,0,33789,485,1.44,65598.0,50.8,6.1,25.2,15.2,23.6,48646,693012.17,0.4265,0.6051486133565477,0.44640434192673,0.49413013981476017,0.06448202959830866,0.13151663689610768,56.25278928612487,7.524250758597156,1354.3852947838604,Los Angeles
95827,426,129,1494,14937,1076,10,4,122,0,18198,261,1.43,70485.0,22.2,47.0,9.8,14.5,23.9,21241,442954.64,0.3972,0.390981503982719,0.724583866837388,0.1854033290653009,0.06736870527879034,0.13153521059879386,32.36981058945749,5.385875504396815,1652.0201257596777,Sacramento 
